"","ID","Vehicles"
"3362",20170718012,21
"3363",20170718022,19
"3364",20170718032,16
"3365",20170718042,14
"3366",20170718052,13
"3367",20170718062,14
"3368",20170718072,16
"3369",20170718082,18
"3370",20170718092,21
"3371",20170718102,26
"3372",20170718112,29
"3373",20170718122,31
"3374",20170718132,28
"3375",20170718142,30
"3376",20170718152,30
"3377",20170718162,29
"3378",20170718172,29
"3379",20170718182,30
"3380",20170718192,32
"3381",20170718202,32
"3382",20170718212,30
"3383",20170718222,30
"3384",20170718232,28
"3385",20170719002,26
"3386",20170719012,21
"3387",20170719022,19
"3388",20170719032,16
"3389",20170719042,14
"3390",20170719052,13
"3391",20170719062,14
"3392",20170719072,16
"3393",20170719082,18
"3394",20170719092,21
"3395",20170719102,26
"3396",20170719112,30
"3397",20170719122,31
"3398",20170719132,28
"3399",20170719142,30
"3400",20170719152,30
"3401",20170719162,30
"3402",20170719172,30
"3403",20170719182,30
"3404",20170719192,32
"3405",20170719202,32
"3406",20170719212,31
"3407",20170719222,30
"3408",20170719232,29
"3409",20170720002,27
"3410",20170720012,22
"3411",20170720022,20
"3412",20170720032,17
"3413",20170720042,15
"3414",20170720052,14
"3415",20170720062,15
"3416",20170720072,17
"3417",20170720082,19
"3418",20170720092,22
"3419",20170720102,27
"3420",20170720112,31
"3421",20170720122,32
"3422",20170720132,29
"3423",20170720142,32
"3424",20170720152,32
"3425",20170720162,31
"3426",20170720172,31
"3427",20170720182,32
"3428",20170720192,34
"3429",20170720202,34
"3430",20170720212,32
"3431",20170720222,32
"3432",20170720232,30
"3433",20170721002,26
"3434",20170721012,22
"3435",20170721022,19
"3436",20170721032,16
"3437",20170721042,14
"3438",20170721052,14
"3439",20170721062,14
"3440",20170721072,16
"3441",20170721082,18
"3442",20170721092,22
"3443",20170721102,27
"3444",20170721112,30
"3445",20170721122,32
"3446",20170721132,29
"3447",20170721142,31
"3448",20170721152,31
"3449",20170721162,30
"3450",20170721172,30
"3451",20170721182,31
"3452",20170721192,33
"3453",20170721202,33
"3454",20170721212,31
"3455",20170721222,31
"3456",20170721232,29
"3457",20170722002,27
"3458",20170722012,22
"3459",20170722022,20
"3460",20170722032,17
"3461",20170722042,15
"3462",20170722052,14
"3463",20170722062,15
"3464",20170722072,17
"3465",20170722082,19
"3466",20170722092,22
"3467",20170722102,27
"3468",20170722112,31
"3469",20170722122,32
"3470",20170722132,29
"3471",20170722142,32
"3472",20170722152,32
"3473",20170722162,31
"3474",20170722172,31
"3475",20170722182,32
"3476",20170722192,34
"3477",20170722202,33
"3478",20170722212,32
"3479",20170722222,31
"3480",20170722232,30
"3481",20170723002,28
"3482",20170723012,23
"3483",20170723022,20
"3484",20170723032,17
"3485",20170723042,15
"3486",20170723052,14
"3487",20170723062,15
"3488",20170723072,17
"3489",20170723082,19
"3490",20170723092,23
"3491",20170723102,28
"3492",20170723112,32
"3493",20170723122,33
"3494",20170723132,30
"3495",20170723142,32
"3496",20170723152,33
"3497",20170723162,32
"3498",20170723172,32
"3499",20170723182,33
"3500",20170723192,34
"3501",20170723202,34
"3502",20170723212,33
"3503",20170723222,32
"3504",20170723232,31
"3505",20170724002,27
"3506",20170724012,22
"3507",20170724022,19
"3508",20170724032,17
"3509",20170724042,15
"3510",20170724052,14
"3511",20170724062,15
"3512",20170724072,17
"3513",20170724082,19
"3514",20170724092,22
"3515",20170724102,27
"3516",20170724112,30
"3517",20170724122,32
"3518",20170724132,29
"3519",20170724142,31
"3520",20170724152,31
"3521",20170724162,30
"3522",20170724172,30
"3523",20170724182,31
"3524",20170724192,33
"3525",20170724202,33
"3526",20170724212,31
"3527",20170724222,31
"3528",20170724232,29
"3529",20170725002,25
"3530",20170725012,21
"3531",20170725022,18
"3532",20170725032,16
"3533",20170725042,14
"3534",20170725052,13
"3535",20170725062,14
"3536",20170725072,15
"3537",20170725082,17
"3538",20170725092,20
"3539",20170725102,25
"3540",20170725112,28
"3541",20170725122,30
"3542",20170725132,27
"3543",20170725142,29
"3544",20170725152,29
"3545",20170725162,28
"3546",20170725172,28
"3547",20170725182,29
"3548",20170725192,31
"3549",20170725202,31
"3550",20170725212,29
"3551",20170725222,29
"3552",20170725232,27
"3553",20170726002,25
"3554",20170726012,20
"3555",20170726022,18
"3556",20170726032,15
"3557",20170726042,14
"3558",20170726052,13
"3559",20170726062,14
"3560",20170726072,15
"3561",20170726082,17
"3562",20170726092,20
"3563",20170726102,25
"3564",20170726112,28
"3565",20170726122,30
"3566",20170726132,27
"3567",20170726142,29
"3568",20170726152,29
"3569",20170726162,28
"3570",20170726172,28
"3571",20170726182,29
"3572",20170726192,31
"3573",20170726202,31
"3574",20170726212,29
"3575",20170726222,29
"3576",20170726232,27
"3577",20170727002,25
"3578",20170727012,21
"3579",20170727022,18
"3580",20170727032,16
"3581",20170727042,14
"3582",20170727052,13
"3583",20170727062,14
"3584",20170727072,16
"3585",20170727082,18
"3586",20170727092,21
"3587",20170727102,26
"3588",20170727112,29
"3589",20170727122,30
"3590",20170727132,27
"3591",20170727142,30
"3592",20170727152,30
"3593",20170727162,29
"3594",20170727172,29
"3595",20170727182,30
"3596",20170727192,31
"3597",20170727202,31
"3598",20170727212,30
"3599",20170727222,29
"3600",20170727232,28
"3601",20170728002,26
"3602",20170728012,22
"3603",20170728022,19
"3604",20170728032,16
"3605",20170728042,14
"3606",20170728052,14
"3607",20170728062,14
"3608",20170728072,16
"3609",20170728082,18
"3610",20170728092,21
"3611",20170728102,26
"3612",20170728112,30
"3613",20170728122,31
"3614",20170728132,28
"3615",20170728142,30
"3616",20170728152,31
"3617",20170728162,30
"3618",20170728172,30
"3619",20170728182,31
"3620",20170728192,32
"3621",20170728202,32
"3622",20170728212,31
"3623",20170728222,30
"3624",20170728232,29
"3625",20170729002,27
"3626",20170729012,22
"3627",20170729022,19
"3628",20170729032,17
"3629",20170729042,15
"3630",20170729052,14
"3631",20170729062,15
"3632",20170729072,17
"3633",20170729082,19
"3634",20170729092,22
"3635",20170729102,27
"3636",20170729112,30
"3637",20170729122,32
"3638",20170729132,29
"3639",20170729142,31
"3640",20170729152,31
"3641",20170729162,30
"3642",20170729172,30
"3643",20170729182,31
"3644",20170729192,33
"3645",20170729202,33
"3646",20170729212,31
"3647",20170729222,31
"3648",20170729232,29
"3649",20170730002,27
"3650",20170730012,22
"3651",20170730022,19
"3652",20170730032,17
"3653",20170730042,15
"3654",20170730052,14
"3655",20170730062,15
"3656",20170730072,17
"3657",20170730082,19
"3658",20170730092,22
"3659",20170730102,27
"3660",20170730112,30
"3661",20170730122,32
"3662",20170730132,29
"3663",20170730142,31
"3664",20170730152,31
"3665",20170730162,30
"3666",20170730172,30
"3667",20170730182,31
"3668",20170730192,33
"3669",20170730202,33
"3670",20170730212,31
"3671",20170730222,31
"3672",20170730232,29
"3673",20170731002,25
"3674",20170731012,21
"3675",20170731022,18
"3676",20170731032,16
"3677",20170731042,14
"3678",20170731052,13
"3679",20170731062,14
"3680",20170731072,16
"3681",20170731082,18
"3682",20170731092,21
"3683",20170731102,26
"3684",20170731112,29
"3685",20170731122,30
"3686",20170731132,27
"3687",20170731142,29
"3688",20170731152,30
"3689",20170731162,29
"3690",20170731172,29
"3691",20170731182,30
"3692",20170731192,31
"3693",20170731202,31
"3694",20170731212,30
"3695",20170731222,29
"3696",20170731232,28
"3697",20170801002,24
"3698",20170801012,19
"3699",20170801022,17
"3700",20170801032,15
"3701",20170801042,13
"3702",20170801052,12
"3703",20170801062,13
"3704",20170801072,15
"3705",20170801082,16
"3706",20170801092,19
"3707",20170801102,24
"3708",20170801112,27
"3709",20170801122,28
"3710",20170801132,25
"3711",20170801142,27
"3712",20170801152,28
"3713",20170801162,27
"3714",20170801172,27
"3715",20170801182,28
"3716",20170801192,29
"3717",20170801202,29
"3718",20170801212,28
"3719",20170801222,27
"3720",20170801232,26
"3721",20170802002,25
"3722",20170802012,21
"3723",20170802022,18
"3724",20170802032,16
"3725",20170802042,14
"3726",20170802052,13
"3727",20170802062,14
"3728",20170802072,16
"3729",20170802082,18
"3730",20170802092,21
"3731",20170802102,26
"3732",20170802112,29
"3733",20170802122,30
"3734",20170802132,27
"3735",20170802142,29
"3736",20170802152,29
"3737",20170802162,29
"3738",20170802172,29
"3739",20170802182,29
"3740",20170802192,31
"3741",20170802202,31
"3742",20170802212,30
"3743",20170802222,29
"3744",20170802232,28
"3745",20170803002,24
"3746",20170803012,20
"3747",20170803022,18
"3748",20170803032,15
"3749",20170803042,13
"3750",20170803052,13
"3751",20170803062,13
"3752",20170803072,15
"3753",20170803082,17
"3754",20170803092,20
"3755",20170803102,25
"3756",20170803112,28
"3757",20170803122,29
"3758",20170803132,26
"3759",20170803142,28
"3760",20170803152,29
"3761",20170803162,28
"3762",20170803172,28
"3763",20170803182,29
"3764",20170803192,30
"3765",20170803202,30
"3766",20170803212,29
"3767",20170803222,28
"3768",20170803232,27
"3769",20170804002,23
"3770",20170804012,19
"3771",20170804022,17
"3772",20170804032,14
"3773",20170804042,13
"3774",20170804052,12
"3775",20170804062,13
"3776",20170804072,14
"3777",20170804082,16
"3778",20170804092,19
"3779",20170804102,23
"3780",20170804112,26
"3781",20170804122,28
"3782",20170804132,25
"3783",20170804142,27
"3784",20170804152,27
"3785",20170804162,26
"3786",20170804172,26
"3787",20170804182,27
"3788",20170804192,29
"3789",20170804202,28
"3790",20170804212,27
"3791",20170804222,27
"3792",20170804232,25
"3793",20170805002,23
"3794",20170805012,19
"3795",20170805022,17
"3796",20170805032,14
"3797",20170805042,13
"3798",20170805052,12
"3799",20170805062,13
"3800",20170805072,14
"3801",20170805082,16
"3802",20170805092,19
"3803",20170805102,23
"3804",20170805112,26
"3805",20170805122,28
"3806",20170805132,25
"3807",20170805142,27
"3808",20170805152,27
"3809",20170805162,26
"3810",20170805172,26
"3811",20170805182,27
"3812",20170805192,29
"3813",20170805202,29
"3814",20170805212,27
"3815",20170805222,27
"3816",20170805232,25
"3817",20170806002,24
"3818",20170806012,19
"3819",20170806022,17
"3820",20170806032,15
"3821",20170806042,13
"3822",20170806052,12
"3823",20170806062,13
"3824",20170806072,15
"3825",20170806082,16
"3826",20170806092,19
"3827",20170806102,24
"3828",20170806112,27
"3829",20170806122,28
"3830",20170806132,25
"3831",20170806142,27
"3832",20170806152,28
"3833",20170806162,27
"3834",20170806172,27
"3835",20170806182,27
"3836",20170806192,29
"3837",20170806202,29
"3838",20170806212,28
"3839",20170806222,27
"3840",20170806232,26
"3841",20170807002,24
"3842",20170807012,20
"3843",20170807022,17
"3844",20170807032,15
"3845",20170807042,13
"3846",20170807052,12
"3847",20170807062,13
"3848",20170807072,15
"3849",20170807082,17
"3850",20170807092,19
"3851",20170807102,24
"3852",20170807112,27
"3853",20170807122,28
"3854",20170807132,26
"3855",20170807142,28
"3856",20170807152,28
"3857",20170807162,27
"3858",20170807172,27
"3859",20170807182,28
"3860",20170807192,29
"3861",20170807202,29
"3862",20170807212,28
"3863",20170807222,28
"3864",20170807232,26
"3865",20170808002,24
"3866",20170808012,20
"3867",20170808022,17
"3868",20170808032,15
"3869",20170808042,13
"3870",20170808052,12
"3871",20170808062,13
"3872",20170808072,15
"3873",20170808082,17
"3874",20170808092,20
"3875",20170808102,24
"3876",20170808112,27
"3877",20170808122,28
"3878",20170808132,26
"3879",20170808142,28
"3880",20170808152,28
"3881",20170808162,27
"3882",20170808172,27
"3883",20170808182,28
"3884",20170808192,30
"3885",20170808202,29
"3886",20170808212,28
"3887",20170808222,28
"3888",20170808232,26
"3889",20170809002,25
"3890",20170809012,20
"3891",20170809022,18
"3892",20170809032,15
"3893",20170809042,13
"3894",20170809052,13
"3895",20170809062,13
"3896",20170809072,15
"3897",20170809082,17
"3898",20170809092,20
"3899",20170809102,25
"3900",20170809112,28
"3901",20170809122,29
"3902",20170809132,27
"3903",20170809142,29
"3904",20170809152,29
"3905",20170809162,28
"3906",20170809172,28
"3907",20170809182,29
"3908",20170809192,31
"3909",20170809202,30
"3910",20170809212,29
"3911",20170809222,29
"3912",20170809232,27
"3913",20170810002,24
"3914",20170810012,20
"3915",20170810022,17
"3916",20170810032,15
"3917",20170810042,13
"3918",20170810052,13
"3919",20170810062,13
"3920",20170810072,15
"3921",20170810082,17
"3922",20170810092,20
"3923",20170810102,24
"3924",20170810112,28
"3925",20170810122,29
"3926",20170810132,26
"3927",20170810142,28
"3928",20170810152,28
"3929",20170810162,28
"3930",20170810172,28
"3931",20170810182,28
"3932",20170810192,30
"3933",20170810202,30
"3934",20170810212,28
"3935",20170810222,28
"3936",20170810232,26
"3937",20170811002,24
"3938",20170811012,19
"3939",20170811022,17
"3940",20170811032,15
"3941",20170811042,13
"3942",20170811052,12
"3943",20170811062,13
"3944",20170811072,15
"3945",20170811082,16
"3946",20170811092,19
"3947",20170811102,24
"3948",20170811112,27
"3949",20170811122,28
"3950",20170811132,25
"3951",20170811142,27
"3952",20170811152,27
"3953",20170811162,27
"3954",20170811172,27
"3955",20170811182,27
"3956",20170811192,29
"3957",20170811202,29
"3958",20170811212,28
"3959",20170811222,27
"3960",20170811232,26
"3961",20170812002,24
"3962",20170812012,20
"3963",20170812022,17
"3964",20170812032,15
"3965",20170812042,13
"3966",20170812052,12
"3967",20170812062,13
"3968",20170812072,15
"3969",20170812082,17
"3970",20170812092,20
"3971",20170812102,24
"3972",20170812112,27
"3973",20170812122,29
"3974",20170812132,26
"3975",20170812142,28
"3976",20170812152,28
"3977",20170812162,27
"3978",20170812172,27
"3979",20170812182,28
"3980",20170812192,30
"3981",20170812202,29
"3982",20170812212,28
"3983",20170812222,28
"3984",20170812232,26
"3985",20170813002,24
"3986",20170813012,20
"3987",20170813022,17
"3988",20170813032,15
"3989",20170813042,13
"3990",20170813052,12
"3991",20170813062,13
"3992",20170813072,15
"3993",20170813082,17
"3994",20170813092,20
"3995",20170813102,24
"3996",20170813112,27
"3997",20170813122,28
"3998",20170813132,26
"3999",20170813142,28
"4000",20170813152,28
"4001",20170813162,27
"4002",20170813172,27
"4003",20170813182,28
"4004",20170813192,30
"4005",20170813202,29
"4006",20170813212,28
"4007",20170813222,28
"4008",20170813232,26
"4009",20170814002,24
"4010",20170814012,19
"4011",20170814022,17
"4012",20170814032,15
"4013",20170814042,13
"4014",20170814052,12
"4015",20170814062,13
"4016",20170814072,15
"4017",20170814082,16
"4018",20170814092,19
"4019",20170814102,24
"4020",20170814112,27
"4021",20170814122,28
"4022",20170814132,25
"4023",20170814142,27
"4024",20170814152,28
"4025",20170814162,27
"4026",20170814172,27
"4027",20170814182,28
"4028",20170814192,29
"4029",20170814202,29
"4030",20170814212,28
"4031",20170814222,27
"4032",20170814232,26
"4033",20170815002,24
"4034",20170815012,20
"4035",20170815022,18
"4036",20170815032,15
"4037",20170815042,13
"4038",20170815052,13
"4039",20170815062,13
"4040",20170815072,15
"4041",20170815082,17
"4042",20170815092,20
"4043",20170815102,25
"4044",20170815112,28
"4045",20170815122,29
"4046",20170815132,26
"4047",20170815142,28
"4048",20170815152,29
"4049",20170815162,28
"4050",20170815172,28
"4051",20170815182,28
"4052",20170815192,30
"4053",20170815202,30
"4054",20170815212,29
"4055",20170815222,28
"4056",20170815232,27
"4057",20170816002,25
"4058",20170816012,21
"4059",20170816022,18
"4060",20170816032,16
"4061",20170816042,14
"4062",20170816052,13
"4063",20170816062,14
"4064",20170816072,16
"4065",20170816082,17
"4066",20170816092,21
"4067",20170816102,25
"4068",20170816112,29
"4069",20170816122,30
"4070",20170816132,27
"4071",20170816142,29
"4072",20170816152,29
"4073",20170816162,29
"4074",20170816172,29
"4075",20170816182,29
"4076",20170816192,31
"4077",20170816202,31
"4078",20170816212,29
"4079",20170816222,29
"4080",20170816232,27
"4081",20170817002,25
"4082",20170817012,20
"4083",20170817022,18
"4084",20170817032,15
"4085",20170817042,13
"4086",20170817052,13
"4087",20170817062,13
"4088",20170817072,15
"4089",20170817082,17
"4090",20170817092,20
"4091",20170817102,25
"4092",20170817112,28
"4093",20170817122,29
"4094",20170817132,27
"4095",20170817142,29
"4096",20170817152,29
"4097",20170817162,28
"4098",20170817172,28
"4099",20170817182,29
"4100",20170817192,30
"4101",20170817202,30
"4102",20170817212,29
"4103",20170817222,29
"4104",20170817232,27
"4105",20170818002,25
"4106",20170818012,21
"4107",20170818022,18
"4108",20170818032,16
"4109",20170818042,14
"4110",20170818052,13
"4111",20170818062,14
"4112",20170818072,16
"4113",20170818082,18
"4114",20170818092,21
